job_key,job_id,category,category_clean,job_title,skill_count,description_word_count,is_true_data_science_role,data_role_family,classification_reason,seniority_level,is_internship_role,student_job_match_score
JOB_3901487216,3901487216,FINANCE,Finance,Accounting & Finance Recruiting Associate,14,413,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3902344509,3902344509,FINANCE,Finance,Director of Finance,23,750,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3886444954,3886444954,FINANCE,Finance,"VP, Technology Finance",22,1069,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902878449,3902878449,FINANCE,Finance,Finance Manager,19,325,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905325903,3905325903,FINANCE,Finance,Finance & Accounting - Staff Accountant,11,622,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902929517,3902929517,FINANCE,Finance,Director of Finance,17,365,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903843298,3903843298,FINANCE,Finance,Senior Finance Manager,21,1097,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903858442,3903858442,FINANCE,Finance,"VP, Deposit Finance - Expense & Productivity",20,888,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904361874,3904361874,FINANCE,Finance,Project Finance Associate - 1890298,22,315,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3904053353,3904053353,FINANCE,Finance,Finance Accountant (Upstream oil and gas),15,353,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3891264637,3891264637,FINANCE,Finance,IRNext Rotational Program - Finance,21,738,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894248984,3894248984,FINANCE,Finance,Program Finance Intern,9,499,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3901990575,3901990575,FINANCE,Finance,Treasury Manager - Finance,19,843,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903474194,3903474194,FINANCE,Finance,"Financial Analyst, Global Functions Finance",20,674,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3901948310,3901948310,FINANCE,Finance,Finance Senior Director (Firm Client Service),21,917,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905329576,3905329576,FINANCE,Finance,"Director of Finance and Data Analytics, Penn Signature Services",26,1561,Yes,Data Analytics,Strong title match,Senior / Management,No,8.26
JOB_3895216787,3895216787,FINANCE,Finance,Senior Finance Associate,17,235,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3899533841,3899533841,FINANCE,Finance,Sr. SAP Finance Consultant/Architect,20,374,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905350188,3905350188,FINANCE,Finance,Strategic Finance Manager,17,535,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900955803,3900955803,FINANCE,Finance,Equipment Finance Sales Coordinator Sr - HTF,15,430,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891074340,3891074340,FINANCE,Finance,Director Business Finance,18,788,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905852501,3905852501,FINANCE,Finance,Sr Analyst - Finance Technology,23,795,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904392641,3904392641,FINANCE,Finance,"Director, P&T Finance",20,1071,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901389720,3901389720,FINANCE,Finance,Finance Manager,17,877,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3889437728,3889437728,FINANCE,Finance,Finance Specialist - 1771249,13,180,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3900087591,3900087591,FINANCE,Finance,IT Finance Operations Manager,20,670,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904925494,3904925494,FINANCE,Finance,Senior Project Finance Attorney,19,599,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905370101,3905370101,FINANCE,Finance,"Director, Commercial Finance",19,417,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903845427,3903845427,FINANCE,Finance,Finance Analyst,14,476,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901933964,3901933964,FINANCE,Finance,Director of Finance / Controller,31,616,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905247377,3905247377,FINANCE,Finance,Finance Manager,16,161,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902860497,3902860497,FINANCE,Finance,Regional & Specialty Banking Finance Manager,22,755,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900070596,3900070596,FINANCE,Finance,Area Finance Manager,15,462,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901960753,3901960753,FINANCE,Finance,Finance Manager,31,1199,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904999159,3904999159,FINANCE,Finance,V.I.E. Sustainable Finance Analyst,10,825,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3886890047,3886890047,FINANCE,Finance,Assistant Finance Director,19,185,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3888479494,3888479494,FINANCE,Finance,"Senior Analyst, Strategic Finance",18,964,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902828660,3902828660,FINANCE,Finance,Vice President Finance,30,353,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904369001,3904369001,FINANCE,Finance,Finance Manager (Top Secret Clearance Required),22,522,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3905841365,3905841365,FINANCE,Finance,Finance Manager,22,871,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902363249,3902363249,FINANCE,Finance,D365 F&O Finance Consultant,21,383,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904954918,3904954918,FINANCE,Finance,VP/Director of Finance,24,538,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905867381,3905867381,FINANCE,Finance,"Senior Finance Manager, Reporting Innovation",21,577,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Senior / Management,No,0.0
JOB_3901689184,3901689184,FINANCE,Finance,"Senior Manager, Digital & Events Finance - CNBC",17,759,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891280305,3891280305,FINANCE,Finance,"Director,  Finance",18,351,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904928912,3904928912,FINANCE,Finance,Finance - FP&A Analyst,16,461,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Mid / Not Specified,No,0.0
JOB_3894894372,3894894372,FINANCE,Finance,Finance Manager,13,127,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891076667,3891076667,FINANCE,Finance,Regional Finance Process Manager,21,794,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3903445729,3903445729,FINANCE,Finance,"VP of Structured Finance, Asset Backed (ABS) Credit",10,98,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905256384,3905256384,FINANCE,Finance,Director of Finance - Managed Communities,20,610,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901933967,3901933967,FINANCE,Finance,Finance Supervisor/Manager - Healthcare,22,247,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3895589628,3895589628,FINANCE,Finance,Finance Manager,18,596,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3899528915,3899528915,FINANCE,Finance,"Accounting and Finance Consulting Manager, Fund Services Plus, Location Flexible",25,1052,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3891263924,3891263924,FINANCE,Finance,Intern - Finance and Accounting,12,662,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3895527225,3895527225,FINANCE,Finance,Data Solutions Analyst II (Managed Care - Finance Focus) - R7269,17,528,Yes,Data Analytics,Strong title match,Mid / Not Specified,No,24.85
JOB_3901998589,3901998589,FINANCE,Finance,"VP / Client, Finance & Strategy Data Scientist Lead – JPM Private Client",31,738,Yes,Data Science,Strong title match,Senior / Management,No,13.18
JOB_3901988304,3901988304,FINANCE,Finance,Operations Finance Analyst I,24,644,No,Not Data Science,Not enough evidence: advanced data skill score = 2,Mid / Not Specified,No,0.0
JOB_3889104689,3889104689,FINANCE,Finance,Lufkin Finance Analyst,15,617,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901392621,3901392621,FINANCE,Finance,Vice President Finance,20,165,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906092428,3906092428,FINANCE,Finance,Auditor (Accounting/Finance),19,688,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3887712011,3887712011,FINANCE,Finance,Renewable IPP - Project Finance and M&A Associate,15,74,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3901363760,3901363760,FINANCE,Finance,Finance Specialist - Channel & Customer Marketing,13,622,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905243380,3905243380,FINANCE,Finance,Finance Project Manager,18,480,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905669245,3905669245,FINANCE,Finance,"Analyst/Sr Analyst, Division Finance",15,662,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902864872,3902864872,FINANCE,Finance,Director & Head of Finance,17,446,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3884802331,3884802331,FINANCE,Finance,Finance Analyst,13,624,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3895807699,3895807699,FINANCE,Finance,Finance Analyst - External Reporting Team,24,1052,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901693237,3901693237,FINANCE,Finance,"Associate, Strategic Finance",13,470,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3888489415,3888489415,FINANCE,Finance,Finance & Investor Relations Intern (Summer 2024),14,589,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3902931404,3902931404,FINANCE,Finance,Finance Project Leader,15,209,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3898166536,3898166536,FINANCE,Finance,Vice President of Finance,21,417,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904513245,3904513245,FINANCE,Finance,Structured Finance Associate,11,167,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3885112179,3885112179,FINANCE,Finance,Director of Finance And Accounting,21,274,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902361570,3902361570,FINANCE,Finance,"VP Finance – Healthcare Services – Rapid Growth, 78810",12,164,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902757207,3902757207,FINANCE,Finance,Finance Director - Titanium Technologies,19,931,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906224785,3906224785,FINANCE,Finance,Finance Analyst,18,615,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903491691,3903491691,FINANCE,Finance,Senior Portfolio Manager Equipment Finance,15,552,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903475677,3903475677,FINANCE,Finance,Transactional Finance Specialist,13,440,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3887593436,3887593436,FINANCE,Finance,"Director of Finance, N.A.",18,530,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901397002,3901397002,FINANCE,Finance,Workday Finance Technical Lead,40,1149,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Senior / Management,No,0.0
JOB_3902954343,3902954343,FINANCE,Finance,Document Review Specialist- Finance,16,394,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3889128152,3889128152,FINANCE,Finance,"Associate Director, Finance and Controlling",16,528,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3895564523,3895564523,FINANCE,Finance,"Sr. Manager, IT Business Partner, Finance(Hybrid)",16,636,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3903846072,3903846072,FINANCE,Finance,"Vice President, Finance Change Management",20,784,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902760602,3902760602,FINANCE,Finance,Finance Assistant,20,690,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905330622,3905330622,FINANCE,Finance,Finance & Accounting Leader,20,138,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894293332,3894293332,FINANCE,Finance,Financial Services Senior Associate/Counsel – Aviation Finance,14,220,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
